age,sex,children,wage
17,1,1,12607.308720033296
46,0,1,12443.41720762709
49,0,1,12821.948290637583
38,0,0,8763.70467635932
14,1,0,10691.096778780575
24,1,0,12878.632767019833
23,0,1,10131.69158269992
18,0,1,7726.596682966569
32,0,0,9430.004456194567
23,1,0,10320.091999706441
28,0,0,8473.27794899665
6,1,1,12471.590641537065
27,0,1,10601.209582756164
19,1,0,11739.87898359591
30,0,0,6589.766104788255
20,1,0,9845.701786268895
37,1,1,14405.325377557314
18,1,0,9575.223640614913
26,1,1,14686.860232733427
42,1,1,15968.318388531041
11,1,0,9884.57550845948
35,1,1,14131.967160259444
26,0,0,9457.523311568422
24,1,1,15606.12248010441
27,0,1,8948.59500743941
43,1,1,17420.452061766835
32,0,0,10192.006764540216
35,1,1,14369.750450523703
17,0,1,10132.632518981993
46,0,0,13008.165947526008
31,0,0,9430.115849649295
27,0,1,11691.614224767816
29,0,1,11893.370755649408
13,0,0,6530.916609929785
24,1,0,11683.973237032063
23,1,0,9337.782670427308
34,0,1,11186.35257657957
29,1,1,13697.087243368573
21,0,0,9173.768285567101
42,0,0,8637.718305135213
20,0,0,6697.371825471236
22,1,0,12154.869739407393
35,1,0,12979.764042599547
39,1,1,14955.196717573122
35,1,0,12427.871617498975
26,0,1,11096.2416572955
42,0,1,14338.46906867249
41,1,1,16936.395948661735
13,0,0,5775.3187385015835
35,0,0,6908.361069215516
30,1,0,11659.894731443408
13,0,1,10343.627176584483
49,1,1,18098.601749528763
39,0,1,13743.099882334434
33,1,0,12897.146636054202
13,1,0,8555.506777588813
21,0,1,9232.759040798437
14,0,0,5586.360578176622
26,0,1,11319.511608924699
22,1,0,10121.6736169871
36,0,1,11235.884072296936
42,0,1,13191.520804546799
32,0,1,12827.680479728337
19,0,1,8721.170534595487
35,1,1,13889.053437494484
28,1,0,12563.785377757536
33,1,0,12681.97712867449
21,1,1,12877.066715755906
31,0,0,9399.572195502024
26,0,0,7085.693833696931
14,1,1,12915.448117155518
40,0,1,12195.670870228761
18,1,0,10572.24572058855
31,0,1,10766.26051092991
29,0,1,11287.482527259177
27,0,1,10535.423047376085
45,1,1,15694.880770850184
27,1,0,11330.407442699054
35,1,0,12914.0827406511
25,1,1,13444.045378923849
35,0,0,8014.918982285163
30,0,1,9247.95639282862
29,0,1,10175.473161552283
26,0,0,9756.906269446989
32,1,0,10459.878502017778
20,0,0,7561.512463744411
31,1,1,14855.345444848426
18,1,0,12235.905695645935
39,1,0,12930.439399762743
29,1,0,11878.387241341814
35,1,1,16038.63618054479
15,1,0,9757.873791119297
40,1,1,15522.152592089315
34,0,1,12066.668751392386
19,0,0,8993.417947421436
19,0,0,5795.244600342726
36,0,0,8543.770736955155
13,0,1,8923.669895458952
26,1,0,12430.597567351995
46,0,0,11128.941216010284
32,1,1,15722.683420443918
41,0,1,13385.76071556765
46,0,1,13827.479914335003
30,1,1,15835.90701810976
24,0,1,10914.990525178287
9,1,1,12726.943576043042
37,0,1,11937.294701367375
38,1,1,16324.888421240037
38,0,1,12448.989719635254
34,0,0,8678.275872643759
21,0,0,8378.689587223786
27,1,1,15176.103117075363
25,0,1,11516.312564921185
47,0,0,9303.21102037271
16,1,0,9924.19243401069
43,1,0,16262.165002089889
36,0,1,11980.78863739638
33,1,0,14519.223515056354
10,0,1,7741.368629198302
26,1,0,10979.070462529675
17,1,0,9773.355609219483
39,0,1,11526.009390661433
20,0,0,7342.138525053133
19,1,0,10684.51820087514
30,1,0,13017.55869175544
26,1,0,11342.980510004656
33,1,0,13788.457704903878
4,0,0,6578.04857814538
49,1,1,17225.709742386844
5,1,0,6921.883616990668
12,0,0,4650.66900841683
25,0,0,7537.086504907042
38,1,0,12031.848014972633
33,1,1,14763.343534866108
14,1,1,12756.40693426801
26,1,1,14381.586194895106
22,0,0,7517.254222222824
24,1,1,13357.151483972057
23,1,0,10344.590515522388
52,0,1,14138.07860594058
16,0,1,8699.543407310564
20,0,1,10057.864754880307
27,0,1,11249.141552001396
23,0,0,6655.558359945369
40,0,1,13106.49039814985
11,1,0,8425.692030339877
36,0,1,13687.682462430617
22,0,1,10331.5684548779
24,1,0,11874.267229842053
22,1,1,13977.210485841875
36,1,0,12303.450116363314
27,0,0,8916.54556908031
6,1,0,8988.208792683381
37,0,1,12216.771990245179
35,0,0,9645.563329940924
41,0,1,12245.355681375844
17,0,1,9562.876075623923
16,1,0,10266.529650646486
23,0,0,8437.748490393351
41,0,1,14842.257980919245
24,0,1,9854.773747692707
24,1,0,12435.07264124852
2,1,0,9543.528003018742
40,1,1,16371.49927663241
21,1,1,14913.601213384285
25,0,0,6726.774294389294
30,0,1,9128.663934738304
12,0,1,9212.057844111025
28,1,1,15634.76353149427
18,0,0,8415.670394189288
15,1,0,11270.848488550188
39,0,1,12821.887050743655
33,1,0,10120.355709631873
39,1,1,15420.04467146281
41,1,1,15708.481749383174
27,1,0,10651.397456164996
26,0,1,8988.089629950126
25,0,0,6775.667652299912
40,0,1,13990.048693678911
38,0,1,11960.773909031645
34,1,1,17487.603562979875
25,0,0,7288.892819847493
25,1,1,13641.332294952634
11,0,0,4467.770545797507
33,0,1,12348.767877938746
43,0,0,11659.041212121643
18,1,0,10209.24039953129
27,0,1,12093.599746487147
22,1,0,12584.308483350047
25,0,1,9597.572590996006
40,0,1,13261.148649753184
25,0,0,6184.132636166067
49,1,1,17880.738022344507
44,1,0,14054.61542603845
38,1,1,15461.522967856983
34,0,0,8518.689436574577
25,1,1,13652.77216054555
23,0,1,10027.63633190152
29,1,0,11522.154118424498
42,1,1,14483.503412801103
36,1,1,15107.629297822825
34,0,1,12276.977495254954
26,0,0,7602.383141776949
29,1,0,11901.937214755932
49,0,0,10497.111476205737
29,0,0,7333.390761121233
21,0,0,8065.796423519689
34,0,0,7810.608293607773
19,1,1,13053.501486525409
19,0,0,7253.08353217321
18,0,0,6078.370542154292
29,1,0,10380.672992485577
31,0,1,10123.037342399231
36,1,1,14871.232938312454
14,1,0,9018.134754488789
46,0,1,14015.726043587872
26,1,1,14343.294756123832
17,1,0,10647.543059668466
9,0,0,6539.937667371154
31,1,1,13624.030532803721
15,1,1,12001.625505801823
39,0,0,9943.782816779083
14,1,0,11446.631600640918
10,1,0,8850.82899589012
29,1,0,10031.516496048853
43,0,0,10141.495724782288
37,1,0,12801.049706596341
32,0,1,11298.826885272672
19,1,0,11727.92622874611
39,0,1,13377.126138889078
43,0,1,12700.42870438824
29,0,0,8341.80265932838
9,1,0,9737.2837867211
47,0,1,12410.545937848841
38,0,0,8701.454182011297
47,0,1,13730.02410983382
13,1,0,10072.879898830106
28,1,1,15934.473009714195
31,0,0,7285.14070952638
35,1,0,11549.069015596888
13,0,1,9830.823399220026
17,0,0,7533.762770119109
33,0,0,9562.202546176823
28,0,0,8104.099951736319
12,0,1,8891.749345496648
34,0,1,10630.332610974276
29,1,0,12315.788736161327
9,0,0,4792.560500180121
33,1,1,16316.741248437103
27,1,0,12106.947124449844
43,1,1,14770.214020441328
26,0,0,10149.7906004281
29,0,1,10095.12865044101
33,1,0,12959.035220625463
29,1,0,10181.062729030707
21,0,1,8750.651886609732
24,1,0,11861.724798378104
23,1,0,12627.947782825404
37,1,0,13648.832753109169
37,0,1,12485.250752031863
18,1,1,13626.583507659037
50,1,0,15728.958450879323
33,0,1,11689.351906241545
21,0,0,6618.836776179374
38,0,1,12227.857010564785
33,0,0,9394.80260219609
33,1,0,15076.67955089256
15,0,1,9570.89240676204
32,0,1,10611.645434292896
26,1,0,10462.131787963517
34,0,1,12520.114642755783
24,0,0,8209.041016791572
34,0,1,13823.592352146186
25,1,1,12898.227319589238
47,0,1,15393.554864527607
32,0,1,10566.841039202835
25,1,1,13294.918823908365
21,0,0,6265.550788878016
40,0,0,11223.868338696535
24,1,1,14172.333942579022
27,0,0,9591.831273839283
34,0,1,11787.919324994298
23,0,0,6994.1382607366195
33,1,1,14380.903455140739
32,1,0,12776.656645482695
26,0,0,5827.48232047135
36,0,1,13303.098187179574
28,0,1,12216.068842552042
20,1,1,13827.97471131299
17,0,0,7922.172806063794
32,1,1,14595.81543104396
17,1,0,10739.42142135958
32,0,0,6324.761468864834
29,0,0,10292.485622695895
26,1,1,13728.062332789234
41,0,0,9981.459076502275
15,0,0,7618.602209849956
41,0,1,13209.105330967617
35,1,0,11747.004881049597
39,1,1,16476.583600281123
31,0,1,10231.240707867188
40,0,1,13445.420657662593
25,1,0,11084.89551264248
30,0,0,7824.376306661405
38,0,1,12355.95761114365
40,0,1,13167.806421719977
46,1,1,16788.710528059775
35,1,0,13033.670886271366
26,0,0,7083.8699134703475
51,0,0,10280.87852266477
28,0,0,8170.8681702192025
29,0,1,10174.99995800354
34,1,0,13191.432054702575
29,0,1,11494.656685165271
21,1,0,11364.758535157158
31,0,1,11924.436212803568
33,1,0,11360.189993404163
43,1,0,12796.488057583398
27,0,0,8155.646324720019
18,0,0,6794.555846765927
26,0,0,8535.85394138276
31,0,1,13146.553595408523
16,1,0,8874.2582791345
38,1,0,14771.58106770992
38,0,0,8720.033001234591
27,1,1,13716.882560286896
24,0,1,9921.492104858431
24,0,0,8391.201104880241
27,1,0,10692.012944487498
18,1,0,10825.590938389707
28,1,1,15176.04054193755
31,0,0,7145.280126379874
14,0,1,8362.002898927254
15,1,0,10750.534897644771
21,0,1,9297.05266664477
38,1,0,12756.582390227366
32,1,0,13071.744972453034
30,1,0,11942.31199594787
16,1,0,11501.503518814978
36,0,1,12200.103456793957
31,1,1,13692.653000917002
19,1,1,11003.45339266654
31,0,0,9772.881017720112
39,1,1,17071.91777973628
33,0,1,12019.88664451156
34,1,0,13691.464257305484
23,0,0,7584.474973883841
4,0,0,4772.899411360505
23,1,0,10323.644928890395
19,0,0,5701.58239239365
15,0,1,8894.556463817766
28,0,1,10957.78858553401
39,0,0,9979.167906530743
22,1,1,15012.037027513497
36,1,1,15299.813248333134
37,1,0,12551.407842574235
34,1,0,12993.844822634297
17,0,1,7969.740991751016
26,0,0,7827.615028938714
37,0,1,13359.59104041348
39,1,1,15897.48303977684
41,0,0,10230.447208014632
24,1,0,10202.437205754672
9,1,0,10750.015358107014
27,0,1,10638.180039252278
14,1,0,10808.69232689639
13,0,0,5505.196565116419
30,0,1,13011.207258993609
43,1,1,17518.30088699189
31,0,0,9309.417302774
29,1,0,10328.104773344992
23,0,0,4855.2283888505335
30,0,1,13020.813640136199
32,1,1,14230.502304077414
19,1,0,10830.032787278506
39,1,1,15385.951820929004
31,1,1,14287.369862645908
36,0,0,10147.107613220836
45,1,1,16974.399732015794
23,1,0,9723.335825883054
22,1,0,11510.128676769997
31,1,1,14627.270060082941
41,0,0,9805.525498795365
22,1,0,10069.105561892453
47,1,0,12033.327831204366
30,1,1,14926.374456077592
40,0,1,15119.19629038398
2,0,1,8401.51129700597
35,0,1,11120.035329412303
33,1,1,14419.697394844281
13,1,1,13165.932521875071
37,0,1,12209.455962604909
34,0,1,11090.737475320546
17,0,1,9497.606240415622
19,1,0,9890.965908825337
25,1,0,10276.519703182244
38,1,0,14080.842269891127
40,0,0,7427.360953163374
13,0,0,5757.531185720706
28,0,1,12518.02777213284
38,0,0,9006.336046945651
38,0,1,12373.196918553218
32,1,1,15147.82214717143
49,0,1,14277.041361087715
22,0,1,9945.15189368147
19,1,1,13214.28952860232
28,0,1,9721.181641859854
19,1,0,10814.672552513628
36,1,1,13891.706508626408
45,1,1,16249.179390540763
46,1,0,14638.19964518084
25,0,0,8899.678356839602
34,1,1,14908.568596068442
29,0,0,9268.339256601326
31,1,0,11681.661719631682
25,1,0,12628.554046946178
39,0,1,12882.34556383875
19,1,0,10460.326381920586
27,0,1,11511.64284755979
37,1,0,11958.609475799884
38,0,0,9247.07360667418
20,1,0,10678.114048197358
30,0,0,7630.405664230398
37,1,0,14806.969628358107
24,1,0,10008.08307665731
26,1,1,13621.237799267885
33,1,0,14057.829374164701
31,0,0,8572.920564462767
36,1,1,16283.3228577244
32,0,0,9624.652204612883
32,0,0,7106.14654479548
42,0,0,9173.246893485313
36,0,0,8855.086014586588
32,0,0,9325.164095189268
34,0,1,9728.762745027409
37,0,1,13403.448187137597
27,1,0,11206.695185645758
22,0,1,10756.546282747635
40,0,0,10936.624059062078
26,1,0,11999.46561986147
20,0,0,8034.166710247784
38,1,0,13253.783813836779
43,0,1,13593.234223785237
22,1,0,10248.56917777361
16,0,0,5757.23709840239
50,1,1,17806.713356573215
31,1,1,16479.334021290615
17,1,0,10885.408052044279
28,1,1,15082.268911694888
32,1,1,16192.736447015663
43,0,1,13198.006788700617
42,1,0,14143.767953108201
36,0,1,12780.26027763003
31,0,0,9080.879172797368
43,0,0,10845.832007315077
19,1,1,14684.362772059412
46,1,1,15444.083874758457
21,1,0,10959.805591745806
33,0,0,9003.18702474992
44,0,1,12584.331989642133
31,0,1,11634.873462448193
43,0,0,9928.620277252896
38,0,1,12057.578429443607
31,1,1,13513.505989876485
28,0,0,9912.503323454153
20,0,0,6925.645359424855
33,0,1,12868.979960240107
18,1,0,9793.341753737113
22,0,0,9095.97937233558
36,0,0,8225.5401198455
39,1,1,15100.126544165354
23,1,0,9524.336104230892
31,0,0,8866.437994040973
25,1,1,13279.911670015414
22,1,0,10470.68549025457
13,1,0,9717.72320370609
23,0,0,8998.33726015475
34,0,1,10301.859406227992
26,0,0,8246.653308002727
33,0,1,13200.426175619847
42,0,1,13179.076636828906
18,0,1,9526.733685635587
22,0,1,10198.329319068382
25,1,0,11281.575210308842
20,0,0,6590.666388609615
13,0,0,6090.535575876216
28,0,1,11277.023937427097
32,0,1,10697.377165846554
35,0,1,10994.62602635362
44,0,1,13420.860793980875
36,1,1,15051.24335546523
52,1,1,18388.55096725095
34,1,0,13212.322479738594
24,0,0,7339.145199913484
4,0,0,5197.537409797485
31,1,0,11459.915441520032
37,0,1,12742.002195397152
25,0,1,10186.541962832585
21,1,0,12266.805663735046
28,1,0,11924.282387525323
21,0,0,8468.062271932971
30,0,0,7433.709410691794
37,1,1,14766.788157246194
41,1,0,13794.497408949412
38,0,1,12574.851464146064
10,0,1,9441.955563375795
26,1,1,14493.59344148575
23,0,1,11721.621048096415
18,1,1,13509.246818031834
26,1,1,12953.469452181329
39,1,0,13955.366842600675
41,0,1,13654.78852536012
24,1,1,12049.757812035967
34,1,1,14600.454556855222
36,0,1,12964.763969832424
47,0,0,11736.781916819427
23,0,0,8333.69345040834
25,1,1,13985.195307391756
28,1,0,11578.303501997456
26,0,1,9904.416724214094
23,0,0,5587.340347385814
20,1,0,11453.517168642751
17,1,0,11337.042025584995
39,0,0,10233.939071370727
24,0,0,6781.407489446847
23,0,1,11462.363024203714
33,1,1,15512.68471712941
30,0,1,11196.41586140421
19,1,0,11065.971744820232
40,0,1,12376.845385319733
18,0,1,11340.347243922282
17,0,0,6113.991562006934
26,0,0,6469.237821767199
45,0,1,12990.191556784826
19,1,1,13873.837123639285
29,1,0,13882.306463094106
31,1,0,12241.041429154453
28,0,1,10881.537437104887
27,0,0,7582.713805237049
32,1,0,10867.970507772177
35,1,1,15596.080919623859
26,1,1,14389.750826636708
17,0,0,7357.841375114665
49,1,1,16172.733360852922
31,0,1,11305.810329877193
43,1,1,17528.073634015745
34,1,0,13724.91046039759
43,1,0,12208.937925076556
39,0,1,13601.259937080944
21,1,0,9970.986184347488
48,1,1,16108.751347154552
18,0,0,7489.1423546897
26,1,1,13287.362676020692
37,1,0,13512.445224928651
37,1,0,12591.686072510392
19,0,1,10081.41571930827
25,0,0,9512.762429337345
22,1,0,11438.417737940796
14,0,1,8730.474311273576
37,1,1,18724.425956859144
38,0,0,9114.254488539424
20,1,0,10655.455331396888
25,0,0,8979.608097899738
34,0,1,12357.984338123506
19,1,0,12777.806036464255
28,0,1,10624.360327359833
11,1,0,9612.807568032513
29,0,1,10679.09906375526
24,1,0,12065.035834010872
29,0,0,8235.089245593537
15,0,0,5248.827857154251
29,0,1,10374.962770212085
31,1,0,15175.316124796494
32,0,0,9116.319218570781
20,1,0,10263.509495997443
48,1,1,17951.260635539795
4,1,0,9140.573192139846
34,1,0,11517.724627512998
28,1,1,14157.509444653382
31,1,1,14429.29980540396
45,0,0,9977.560444823153
24,1,1,16270.392988865871
30,1,0,12701.37840461061
61,0,1,15379.899731272644
35,0,1,10295.176659108163
30,0,0,9289.295519176361
34,0,1,10002.76390849904
31,0,1,10829.75803400442
24,1,1,16069.548499494154
15,0,1,8953.847590533956
33,0,0,8463.964754395061
37,1,1,15846.961526732523
23,1,1,14991.721040017059
35,0,1,10087.46596920098
34,1,1,13876.926722465629
25,1,1,14598.31324497818
26,1,0,9695.410087056214
39,0,1,13286.940632069927
39,1,1,15843.956034183328
7,1,0,9196.23986863231
38,1,1,15855.59961039494
27,0,0,6809.555318355453
23,1,0,9623.155463658095
16,1,0,11430.895644564163
32,1,0,11458.083599025029
24,0,0,7571.362494918695
22,1,1,13791.824083956668
42,1,0,13894.037056877132
14,0,0,5718.0842075715045
27,1,0,11001.0869844359
12,1,0,8106.600700385737
16,1,0,11056.308117825143
36,1,0,14167.244638543942
33,0,1,11582.19936201768
20,0,1,10807.33363333206
30,1,0,11007.034472635023
22,0,1,8822.837197023218
28,1,0,10665.219638838122
38,1,0,13810.622869652265
30,0,1,12260.233187062626
32,1,1,13470.704722205137
28,1,0,10896.870838777437
24,1,0,10689.349677149638
37,1,1,15086.209707677524
38,1,1,17511.93341530621
40,0,0,9132.585618599394
15,0,0,6150.164668231784
32,1,0,12340.695116487192
30,0,1,11390.435262691371
23,1,0,12110.64520107643
37,0,0,9582.563212659119
45,0,0,11929.637141481595
22,0,1,10901.303980079987
33,1,0,12712.557934420394
32,0,1,13276.506104320113
27,0,0,8615.049478120252
27,0,1,10716.056440866638
26,1,1,12896.283109928921
39,1,1,15807.65032759204
26,1,0,11136.749634168204
42,1,1,15915.019099709316
39,0,0,11196.368516622248
23,0,1,11324.699060657285
14,0,0,4676.381028088733
27,1,0,11185.344365218454
23,1,0,8954.015189198544
27,0,1,11645.456449211382
21,0,0,6888.030960066301
16,1,0,9714.987557813214
31,0,0,7457.3480102136255
34,1,1,14264.104853350544
39,1,1,16219.867601660944
8,1,0,8040.807438010512
37,1,1,17368.35078303493
45,1,0,13042.825570424562
52,1,1,16309.722504880323
27,1,0,13760.109376946019
36,0,1,10625.143473927588
23,1,0,9575.261518496807
25,1,0,11268.404349493212
26,0,1,11200.917055617474
40,0,1,13076.159461262196
29,1,0,13107.039048952773
40,1,0,13400.102494269071
30,1,0,12372.835365136018
35,1,1,15734.685414762465
21,1,0,12464.580565885994
31,0,1,11362.377200985698
41,0,1,12165.85349700612
28,1,0,11222.951346616992
47,1,0,15135.512812097071
22,0,1,11509.888389357453
20,1,1,13543.40761693713
14,1,0,10176.28121650486
27,0,1,11495.769399813
17,1,0,12602.48532184534
28,0,1,13024.115284325166
27,0,0,7578.2753674455125
27,0,0,8560.25371625616
32,0,1,12039.855076954125
26,1,0,10342.886588790358
22,1,0,10702.68458191466
27,1,1,16149.527175458457
41,1,0,14471.632282107836
30,0,1,12074.71483621128
31,1,0,13019.87159802784
43,0,1,12529.08752215111
42,0,0,10554.04552481312
9,0,1,8175.890987970868
16,1,0,9691.782439779374
36,0,0,8592.204538849595
14,1,1,13819.509798877587
22,1,1,14570.416365308
12,1,0,10174.70593234033
8,0,0,5347.743512552058
29,1,0,9525.999440081081
10,1,1,12561.257214126868
18,0,0,7518.090978467333
28,1,1,13783.632422957502
31,1,1,14452.817587670863
50,1,0,14005.86790931906
36,1,1,17113.1990556764
32,0,0,8342.94022285284
29,1,1,13602.241970984596
36,1,1,13615.560044344556
22,1,0,8888.50259141979
37,1,1,15943.624961180696
17,0,0,7169.750319372389
29,0,0,9365.833431171868
32,0,1,11178.67432077174
39,1,1,15398.332241607402
28,0,1,11536.15787270361
25,0,0,7170.578406346185
25,0,0,7733.696405158622
32,0,1,10289.552708959058
26,1,1,13745.141892715574
28,1,0,12481.76007215625
29,0,1,11152.367134701602
36,0,0,12329.36675495124
25,0,1,10863.045731627353
23,0,0,8584.184088420106
31,1,1,14982.342783372556
22,1,0,11307.214664161509
13,1,1,11222.487535846027
33,0,1,11390.085395376213
36,1,0,13133.451398058583
3,0,0,5814.08095919001
40,1,1,15284.049374976898
46,1,0,13620.432828094144
30,0,0,10957.741173633343
30,1,0,11629.741354125379
24,1,0,12186.903608678687
34,0,0,9558.14339733643
22,1,0,10123.786451697448
27,0,1,11117.283344577056
21,0,1,11583.141704286623
20,1,0,12315.078484720416
17,1,0,11126.107255626694
30,0,1,11719.110019658623
43,1,1,15835.73808686282
34,0,1,10998.914667877894
28,0,1,12183.57819681775
36,0,0,9754.426674721857
35,0,1,11810.42375065064
15,0,1,9958.968432593792
18,1,1,13467.023974452984
27,1,0,11874.760180887457
44,0,1,12243.696110835494
34,0,0,9032.976606533573
30,1,0,11679.82410602222
25,1,0,13540.550182582778
32,1,0,13124.203476624301
30,0,1,11410.449983166773
30,1,0,10863.629525464645
20,0,0,7625.847837380845
32,0,0,8522.63931144744
47,0,0,13031.480645818127
22,1,0,12382.697048744834
37,0,1,13222.449010376435
25,1,0,12199.667617390696
25,1,1,13174.314117899023
36,0,0,8994.276632163084
18,0,0,7481.822182025686
38,1,1,15195.399832912859
32,0,0,8786.88412279169
33,1,0,11255.793528074955
35,0,1,12151.534669182178
35,1,1,13994.772468111949
39,0,0,8201.342535592095
36,1,1,14740.205590154355
23,1,1,14430.888984045965
34,0,1,12211.193210601126
31,0,0,7813.03501444742
23,1,0,10359.600341507088
44,0,0,9331.870145155539
34,0,0,7270.911483216336
10,0,0,7036.734525257389
18,0,0,6267.579249209424
24,1,1,12730.621000445293
26,0,0,8087.115955997457
27,1,1,13264.500736551383
38,1,1,13273.12370252187
28,0,0,8088.410419743644
21,0,1,12191.441615025258
20,0,0,6826.054941665011
29,1,0,12498.79244633509
38,1,0,13271.465168762239
29,1,0,12981.802117795847
18,0,1,11283.32465031328
15,1,0,11689.771918524351
55,0,1,14700.44596956536
40,0,0,9736.530580560386
35,0,1,12383.849576499912
25,1,1,13514.075018748463
24,1,0,11481.048415824447
16,1,0,10790.240899976172
14,1,0,8292.20887867158
24,1,0,9926.791810106191
41,0,1,13567.543113835169
33,1,0,11192.108523873134
48,1,1,16497.41964940773
12,1,0,10319.4608197033
42,0,1,14056.253595754388
33,0,0,9039.21393798969
30,1,0,11822.348022036575
14,1,0,8726.661485223742
38,1,0,14154.18231773832
49,0,1,13133.072313444549
27,0,1,9873.029260278949
31,0,0,8561.07356245914
39,1,0,12585.157867863374
14,0,0,6944.1420708519145
35,0,1,12446.825842440136
14,0,0,5342.546347115043
38,0,0,8935.616721100663
30,0,0,8291.41080772795
21,0,0,5731.711872673653
27,0,0,6004.000024190346
30,0,1,12132.179395497293
34,0,1,12085.296569097096
40,0,0,9674.010627461219
27,0,0,9795.193726197422
43,1,1,16556.857499153622
35,1,0,11605.154247190007
24,1,0,9841.836736338924
19,1,0,12175.506915532009
26,0,0,6421.767501213651
19,1,0,11798.383343664216
14,0,1,10911.867751483896
40,0,1,11773.513952018944
27,1,1,14645.451153046008
40,0,1,12631.33930269421
19,1,1,12598.562293333764
27,0,0,8343.174890725979
23,0,1,10230.877471351941
41,0,1,11224.064681999773
19,0,0,8397.44223918831
38,1,0,12219.622300930008
28,1,0,10499.633804539922
19,1,0,10789.880608608612
26,1,0,12207.918277307721
26,1,1,15701.641532329068
35,1,0,14817.455152247347
37,1,1,16479.62055458261
22,1,0,12006.051503310819
24,1,0,12637.112212885844
32,1,1,14838.471652330698
23,0,1,9444.097146876575
22,0,0,6928.878992606658
45,0,0,10934.38043607388
12,1,0,8994.887880858943
20,1,0,11553.030739019794
27,1,1,14865.760053238862
32,0,0,8719.071266868927
21,0,0,7414.471787397796
21,0,0,7579.299204364828
39,0,1,11275.657452365967
25,0,0,8753.88162148666
16,0,0,8310.653652318426
26,1,0,11146.499455116804
42,1,0,12596.422281755376
29,1,1,13089.583658423253
37,1,0,12307.39262261184
17,1,1,12965.521061040054
25,1,1,14758.15637414031
35,0,0,9253.383376333015
28,0,0,8684.840864233576
15,1,0,11367.376119203014
31,0,1,11042.932715729998
16,1,0,10006.310910739983
15,1,0,9634.242482079428
29,0,0,7372.703016418142
31,0,0,7706.259580933322
30,1,0,12846.174182545397
33,0,1,12781.774654721892
32,0,0,7116.541723045066
23,0,1,10028.889255074486
27,1,0,11587.786252853572
6,0,0,5875.239689781479
29,0,1,11803.916187738261
18,0,1,9003.445714781456
26,1,0,13050.042337808203
26,1,0,10307.948527561066
36,1,0,14288.83780038023
21,1,1,12482.232122348169
31,1,0,12529.042230552397
34,0,0,9257.550297834609
2,1,1,12195.044687706426
34,1,0,12326.779767862707
53,0,1,15785.71372276217
16,0,1,9334.87417381489
32,1,0,12099.285883409952
40,1,1,16348.344437859965
37,1,1,15768.480558939907
18,1,1,12197.688157047129
18,0,1,9226.949097103588
45,1,1,18770.40645965411
32,1,1,14320.913481304902
29,0,1,12129.663225724284
28,0,1,10181.512698151422
32,0,1,12098.822655352302
21,0,0,7398.449656635212
35,0,1,12323.405415200317
38,0,0,9480.012848030354
55,0,1,11943.578834850201
25,0,0,7017.839115549879
26,0,0,7346.090469203082
36,1,1,13941.586839141382
41,0,0,10737.065602683711
28,0,0,8412.340978239139
19,1,0,12149.341785367807
25,0,0,9021.485292207033
31,0,0,9901.594248361138
25,1,1,13734.543416351025
40,1,0,12382.788478926477
22,1,0,10619.303114884031
3,0,0,4061.4523342943066
35,1,1,14525.67565490478
37,1,1,14476.807667188361
36,0,1,11893.943918909783
50,0,0,10652.978738075732
27,0,1,11233.441214084638
40,1,1,16353.188287750676
43,0,1,14952.43851952821
45,0,1,11972.843348865117
45,1,1,15185.114776964265
19,1,0,9512.469435292865
32,0,1,10652.43112191425
54,0,1,15340.501738713703
38,0,1,12714.215726981354
37,1,0,13454.31243471285
24,0,1,8739.169229512885
14,1,0,10196.530760768946
26,1,0,13386.39864342204
28,0,1,11021.63595363922
57,0,1,15075.612372530843
23,1,0,9693.652153026982
33,1,1,15738.311416245273
54,0,1,12459.448815824324
27,0,0,9038.128035587662
25,0,0,8078.001612816654
28,0,1,12090.896720515088
28,0,0,7886.8085420806065
54,1,1,19544.559610492935
38,0,0,10261.905868805277
41,0,1,13486.002279540684
38,1,1,15987.347925440214
38,0,0,10216.52167093596
25,0,0,5797.318238530279
24,1,0,11942.249196843848
29,0,1,9795.410905921462
17,0,1,9669.488512552864
33,1,0,11637.426423582072
29,1,0,12258.14914881161
20,1,1,13890.053833457472
30,0,1,12312.596628613848
23,0,0,7947.654439182228
32,1,1,15018.558411069358
41,1,0,12733.050282544511
32,1,1,15687.533782889617
34,0,1,10313.282934775965
30,1,0,13630.678917158199
31,0,1,10270.139573965078
22,1,0,11656.616458145343
30,1,0,11352.890402972143
22,0,1,8871.873502720127
25,0,1,11815.743549042054
33,0,1,13608.343598414023
17,0,1,10085.428381674865
44,0,1,11655.470528023996
27,1,0,11802.096660390436
24,0,0,7401.539308100893
25,1,1,14368.29327462933
28,0,1,8512.070351047058
37,0,0,9947.569935433834
31,1,1,15073.437876816548
28,1,1,12589.606761033987
10,1,0,9266.745201843822
54,0,1,15246.128780787949
31,0,0,6914.830106702764
24,1,1,15411.30340139462
31,1,1,13615.942148886823
24,1,0,11854.089145386122
28,1,0,11613.890847102874
27,0,0,8321.928725459771
26,1,0,11110.70291980986
25,0,1,11913.22769145028
31,1,1,13568.50822213006
19,1,0,10033.030059734805
28,0,0,8665.211568405095
19,1,0,10033.348378121913
26,1,0,12158.757168572663
36,1,0,12567.4045602776
38,1,1,16604.88934272934
32,0,0,8664.788098560879
14,1,0,11857.686044804068
32,1,0,12397.931499567258
29,0,0,9495.143275961396
